havenot2	ginicnty	income_i	income_cnty	black_cnty	perc_bush04	pop_cnty	educ_i	age_i	gender_i	white	unemp_i	union_i	partyid_i	ideo_i	attend_i	fips
1	0.3164062798023224	0.375	0.3513569235801697	0.12208438664674759	0.5194805264472961	0.20540069043636322	0.3333333432674408	18	0	0	1	0	0.75	0.75	1	6071
0	0.3164062798023224	0.75	0.3513569235801697	0.12208438664674759	0.5194805264472961	0.20540069043636322	0.3333333432674408	42	0	1	1	0	0.75	0.5	0.4000000059604645	6071
1	0.3164062798023224	0.25	0.3513569235801697	0.12208438664674759	0.5194805264472961	0.20540069043636322	0.1666666716337204	18	1	0	1	0	0	1	0.20000000298023224	6071
1	0.3164062798023224	0.375	0.3513569235801697	0.12208438664674759	0.5194805264472961	0.20540069043636322	0.3333333432674408	38	0	0	0	0	0.25	0.75	0.800000011920929	6071
0	0.3164062798023224	0.5	0.3513569235801697	0.12208438664674759	0.5194805264472961	0.20540069043636322	0.3333333432674408	18	1	1	1	0	0.25	0.5	1	6071
1	0.3164062798023224	0.75	0.3513569235801697	0.12208438664674759	0.5194805264472961	0.20540069043636322	1	50	0	1	0	1	0.5	1	0.20000000298023224	6071
1	0.3164062798023224	0	0.3513569235801697	0.12208438664674759	0.5194805264472961	0.20540069043636322	0.6666666865348816	52	0	1	1	0	0.5	0.25	0.4000000059604645	6071
1	0.3164062798023224	0.625	0.3513569235801697	0.12208438664674759	0.5194805264472961	0.20540069043636322	0.6666666865348816	50	1	0	0	1	0.5	0.5	0.4000000059604645	6071
0	0.3164062798023224	0.75	0.3513569235801697	0.12208438664674759	0.5194805264472961	0.20540069043636322	0.8333333134651184	53	0	1	0	0	0.75	0.5	0.800000011920929	6071
0	0.3164062798023224	0.875	0.3513569235801697	0.12208438664674759	0.5194805264472961	0.20540069043636322	0.8333333134651184	35	0	1	0	1	0.25	0.5	0	6071
1	0.4257812798023224	0.25	0.4298079013824463	0.06907768547534943	0.49350643157958984	0.309651255607605	0.5	32	0	1	0	1	0.25	0.5	0.4000000059604645	6073
0	0.4257812798023224	0.875	0.4298079013824463	0.06907768547534943	0.49350643157958984	0.309651255607605	0.6666666865348816	31	0	1	0	0	0.25	0.25	0	6073
0	0.4257812798023224	0.586670994758606	0.4298079013824463	0.06907768547534943	0.49350643157958984	0.309651255607605	0.6666666865348816	23	1	1	1	0	0.75	1	1	6073
0	0.4257812798023224	0.75	0.4298079013824463	0.06907768547534943	0.49350643157958984	0.309651255607605	0.3333333432674408	53	1	1	0	1	0.75	0.75	0	6073
1	0.4257812798023224	0.125	0.4298079013824463	0.06907768547534943	0.49350643157958984	0.309651255607605	0.3333333432674408	79	1	1	1	1	0	0.25	0.4000000059604645	6073
0	0.4257812798023224	0.6030154824256897	0.4298079013824463	0.06907768547534943	0.49350643157958984	0.309651255607605	0.8333333134651184	38	0	1	1	0	1	0.75	0.4000000059604645	6073
0	0.4257812798023224	0.125	0.4298079013824463	0.06907768547534943	0.49350643157958984	0.309651255607605	0.6666666865348816	93	0	1	1	0	0.75	0.75	0.20000000298023224	6073
0	0.4257812798023224	0.6642935276031494	0.4298079013824463	0.06907768547534943	0.49350643157958984	0.309651255607605	0.8333333134651184	39	1	0	0	1	0.25	0.75	0.6000000238418579	6073
1	0.4257812798023224	0.25	0.4298079013824463	0.06907768547534943	0.49350643157958984	0.309651255607605	0.8333333134651184	36	0	1	0	0	0.25	0.25	0	6073
1	0.4257812798023224	0.6030154824256897	0.4298079013824463	0.06907768547534943	0.49350643157958984	0.309651255607605	0.8333333134651184	50	0	1	1	0	0.5	0.75	0.800000011920929	6073
0	0.4257812798023224	0.625	0.4298079013824463	0.06907768547534943	0.49350643157958984	0.309651255607605	0.8333333134651184	72	0	1	1	0	0.75	0.75	0.800000011920929	6073
1	0.4257812798023224	0.125	0.4298079013824463	0.06907768547534943	0.49350643157958984	0.309651255607605	0.6666666865348816	43	0	1	0	1	0	1	0.4000000059604645	6073
1	0.4257812798023224	0.125	0.4298079013824463	0.06907768547534943	0.49350643157958984	0.309651255607605	1	66	1	1	1	0	0.5	0.5	0.20000000298023224	6073
0	0.4257812798023224	0.625	0.4298079013824463	0.06907768547534943	0.49350643157958984	0.309651255607605	0.3333333432674408	33	0	0	1	0	0.25	0.75	0.4000000059604645	6073
0	0.63671875	0.5	0.5192380547523499	0.08523456752300262	0	0.08076145499944687	0.8333333134651184	25	0	1	0	0	1	0.75	0	6075
1	0.63671875	1	0.5192380547523499	0.08523456752300262	0	0.08076145499944687	0.3333333432674408	38	1	0	1	0	0.25	0.5	1	6075
1	0.3710937798023224	0.586670994758606	0.3350238502025604	0.10024327784776688	0.49350643157958984	0.06891785562038422	0.6666666865348816	27	1	1	0	0	1	0.75	0.800000011920929	6077
0	0.3710937798023224	0.875	0.3350238502025604	0.10024327784776688	0.49350643157958984	0.06891785562038422	0.6666666865348816	36	0	1	0	1	1	0.75	0.4000000059604645	6077
0	0.4492186903953552	0.5	0.3678637742996216	0.02924479730427265	0.49350643157958984	0.02709837444126606	0.6666666865348816	58	1	1	0	1	0.75	0.5	1	6079
0	0.4492186903953552	0.125	0.3678637742996216	0.02924479730427265	0.49350643157958984	0.02709837444126606	0.8333333134651184	25	0	1	0	0	0	0.25	0	6079
1	0.4492186903953552	0.125	0.3678637742996216	0.02924479730427265	0.49350643157958984	0.02709837444126606	0.1666666716337204	22	1	0	0	1	0.25	0.75	0.800000011920929	6079
0	0.4492186903953552	0.125	0.3678637742996216	0.02924479730427265	0.49350643157958984	0.02709837444126606	0.8333333134651184	63	0	1	0	0	1	0.75	1	6079
0	0.51953125	0.875	0.3973263204097748	0.026278531178832054	0.3896103501319885	0.04252040386199951	1	63	0	1	1	0	0.25	0	0	6083
0	0.51953125	0.875	0.3973263204097748	0.026278531178832054	0.3896103501319885	0.04252040386199951	0.8333333134651184	66	0	1	1	1	0	0.25	0	6083
1	0.41796875	0.25	0.6880640387535095	0.03501467406749725	0.2597402334213257	0.17814961075782776	0.6666666865348816	19	0	0	1	0	0.25	0.25	0.4000000059604645	6085
1	0.41796875	0.25	0.6880640387535095	0.03501467406749725	0.2597402334213257	0.17814961075782776	1	75	0	1	1	0	0.5	0.5	1	6085
0	0.41796875	0.5	0.6880640387535095	0.03501467406749725	0.2597402334213257	0.17814961075782776	0.8333333134651184	81	0	1	1	0	1	0.75	0.6000000238418579	6085
1	0.41796875	0.75	0.6880640387535095	0.03501467406749725	0.2597402334213257	0.17814961075782776	0.6666666865348816	40	0	1	0	1	1	0.75	0.4000000059604645	6085
0	0.41796875	0.6642935276031494	0.6880640387535095	0.03501467406749725	0.2597402334213257	0.17814961075782776	0.8333333134651184	32	1	1	0	0	0.5	0.5	0	6085
1	0.41796875	0.375	0.6880640387535095	0.03501467406749725	0.2597402334213257	0.17814961075782776	0.5	45	1	1	0	1	0.25	0.5	0.6000000238418579	6085
0	0.41796875	1	0.6880640387535095	0.03501467406749725	0.2597402334213257	0.17814961075782776	0.8333333134651184	38	0	1	0	0	0.25	0	0	6085
0	0.41796875	1	0.6880640387535095	0.03501467406749725	0.2597402334213257	0.17814961075782776	1	66	1	1	0	0	0.25	0.5	0.20000000298023224	6085
0	0.41796875	1	0.6880640387535095	0.03501467406749725	0.2597402334213257	0.17814961075782776	1	34	1	0	0	0	0.25	0.5	0.6000000238418579	6085
0	0.41796875	0.875	0.6880640387535095	0.03501467406749725	0.2597402334213257	0.17814961075782776	1	52	1	1	0	0	0.5	0.5	1	6085
0	0.41796875	0.625	0.6880640387535095	0.03501467406749725	0.2597402334213257	0.17814961075782776	0.8333333134651184	60	0	1	0	0	0.75	0.75	0.20000000298023224	6085
0	0.41796875	0.875	0.6880640387535095	0.03501467406749725	0.2597402334213257	0.17814961075782776	1	40	1	0	0	0	0.25	0.5	0.4000000059604645	6085
	0.41796875	0.6030154824256897	0.6880640387535095	0.03501467406749725	0.2597402334213257	0.17814961075782776	0.8333333134651184	19	0	0	0	0	0.5	0.5	0.6000000238418579	6085
1	0.41796875	0	0.6880640387535095	0.03501467406749725	0.2597402334213257	0.17814961075782776	0.3333333432674408	18	0	0	1	0	0.5	0	0	6085
0	0.5078125	0.75	0.4535256326198578	0.01293389406055212	0.12987011671066284	0.02620917372405529	0.8333333134651184	52	0	1	0	0	0	0.5	0.20000000298023224	6087
0	0.5078125	0	0.4535256326198578	0.01293389406055212	0.12987011671066284	0.02620917372405529	0.6666666865348816	20	0	1	0	0	0	0	0.4000000059604645	6087
0	0.4453125	0.625	0.22211483120918274	0.011390355415642262	0.6753246784210205	0.018010511994361877	0.3333333432674408	31	1	0	0	0	0.25	0.75	0	6089
1	0.4453125	0.25	0.22211483120918274	0.011390355415642262	0.6753246784210205	0.018010511994361877	0.8333333134651184	50	0	1	0	0	0.5	0.5	0.6000000238418579	6089
	0.4453125	0.125	0.22211483120918274	0.011390355415642262	0.6753246784210205	0.018010511994361877	0.3333333432674408	42	0	1	1	0	0.25	0.5	0.6000000238418579	6089
1	0.4453125	0.375	0.22211483120918274	0.011390355415642262	0.6753246784210205	0.018010511994361877	0.6666666865348816	30	0	1	1	0	0.75	0.5	1	6089
0	0.2382812201976776	0.875	0.4877990484237671	0.20319987833499908	0.35064932703971863	0.041904546320438385	1	58	0	1	1	0	0.75	0.5	0.20000000298023224	6095
	0.2382812201976776	0.25	0.4877990484237671	0.20319987833499908	0.35064932703971863	0.041904546320438385	0.3333333432674408	85	0	1	0	0	0.25	0.75	0.20000000298023224	6095
	0.2382812201976776	0.875	0.4877990484237671	0.20319987833499908	0.35064932703971863	0.041904546320438385	0.6666666865348816	58	0	1	0	0	0.25	0.5	0	6095
0	0.390625	0.5	0.43203413486480713	0.020232660695910454	0.20779220759868622	0.048464398831129074	0.8333333134651184	77	1	1	1	0	0.75	0.75	0.800000011920929	6097
0	0.390625	0.25	0.43203413486480713	0.020232660695910454	0.20779220759868622	0.048464398831129074	1	62	0	1	0	0	0	0.5	1	6097
0	0.390625	0.75	0.43203413486480713	0.020232660695910454	0.20779220759868622	0.048464398831129074	0.6666666865348816	64	0	1	1	0	0	0.25	0.20000000298023224	6097
0	0.390625	0.625	0.43203413486480713	0.020232660695910454	0.20779220759868622	0.048464398831129074	0.6666666865348816	63	1	0	0	1	0.75	0.75	0.800000011920929	6097
1	0.36328125	0	0.29976215958595276	0.03830043226480484	0.5714285373687744	0.05211661756038666	0.8333333134651184	44	1	0	0	0	0	0.75	0.800000011920929	6099
0	0.36328125	0.875	0.29976215958595276	0.03830043226480484	0.5714285373687744	0.05211661756038666	0.3333333432674408	30	0	0	1	0	1	0.75	0.800000011920929	6099
1	0.36328125	0.125	0.29976215958595276	0.03830043226480484	0.5714285373687744	0.05211661756038666	0.6666666865348816	23	1	1	0	0	0.5	0.5	0.800000011920929	6099
	0.36328125	0.586670994758606	0.29976215958595276	0.03830043226480484	0.5714285373687744	0.05211661756038666	0.6666666865348816	83	1	1	1	0	0.75	0.75	0	6099
0	0.36328125	0.75	0.29976215958595276	0.03830043226480484	0.5714285373687744	0.05211661756038666	0.6666666865348816	42	1	1	0	1	0	0	0	6099
0	0.36328125	0.75	0.29976215958595276	0.03830043226480484	0.5714285373687744	0.05211661756038666	0.8333333134651184	49	1	0	0	1	0	0.5	1	6099
0	0.36328125	0.75	0.29976215958595276	0.03830043226480484	0.5714285373687744	0.05211661756038666	0.8333333134651184	22	1	1	0	0	0.75	0.5	0.4000000059604645	6099
0	0.4023437201976776	0.375	0.22110487520694733	0.02009199932217598	0.6623376607894897	0.04388894885778427	0.6666666865348816	26	0	1	1	1	1	0.75	0.6000000238418579	6107
1	0.4023437201976776	0.125	0.22110487520694733	0.02009199932217598	0.6623376607894897	0.04388894885778427	0.1666666716337204	22	1	0	0	1	0.25	0.75	0.800000011920929	6107
0	0.4023437201976776	0.625	0.22110487520694733	0.02009199932217598	0.6623376607894897	0.04388894885778427	0.8333333134651184	64	1	1	1	1	1	0.75	1	6107
0	0.35546875	0.125	0.5631549954414368	0.024620475247502327	0.4675324261188507	0.08280181884765625	0.8333333134651184	74	0	1	1	0	1	0.75	0.800000011920929	6111
0	0.35546875	1	0.5631549954414368	0.024620475247502327	0.4675324261188507	0.08280181884765625	0.3333333432674408	41	0	1	1	0	0.75	1	1	6111
	0.35546875	0.5235679745674133	0.5631549954414368	0.024620475247502327	0.4675324261188507	0.08280181884765625	0.6666666865348816	30	0	0	0	1	0.5	0.5	0.800000011920929	6111
0	0.30078125	0.125	0.253206342458725	0.03415350615978241	0.6753246784210205	0.007172637619078159	0.3333333432674408	43	0	1	1	0	0.25	0.75	0.20000000298023224	6115
0	0.4687500596046448	0.875	0.3825679123401642	0.13415808975696564	0.4675324261188507	0.056541915982961655	0.8333333134651184	31	1	1	0	0	0.25	0.25	0.20000000298023224	8005
1	0.4687500596046448	0.5235679745674133	0.3825679123401642	0.13415808975696564	0.4675324261188507	0.056541915982961655	0.6666666865348816	50	0	0	0	0	0.25	0.25	0.6000000238418579	8005
1	0.4687500596046448	0.5	0.3825679123401642	0.13415808975696564	0.4675324261188507	0.056541915982961655	0.6666666865348816	55	0	0	0	1	0	0.5	0.6000000238418579	8005
0	0.4687500596046448	1	0.3825679123401642	0.13415808975696564	0.4675324261188507	0.056541915982961655	0.8333333134651184	41	1	1	0	0	0.25	0.5	0.6000000238418579	8005
0	0.5390624403953552	0.75	0.44902968406677246	0.01096414215862751	0.2207791954278946	0.029619619250297546	0.6666666865348816	40	0	1	1	1	0.75	0.5	0.4000000059604645	8013
0	0.4882812798023224	0.43142586946487427	0.21122248470783234	0.025711582973599434	0.5324675440788269	0.0016771410591900349	0.3333333432674408	57	1	1	0	0	0.75	0.75	0.800000011920929	8015
0	0.3359375	0.5	0.17829567193984985	0.0017578396946191788	0.6883116960525513	0.0002790793951135129	0.3333333432674408	64	1	1	0	0	1	0.25	0.4000000059604645	8027
1	0.63671875	0.625	0.23902349174022675	0.14167720079421997	0.1818181574344635	0.05912742391228676	0.6666666865348816	43	0	1	1	0	0	0.5	0.4000000059604645	8031
0	0.63671875	0.375	0.23902349174022675	0.14167720079421997	0.1818181574344635	0.05912742391228676	1	85	0	1	1	0	0.25	0.5	0.20000000298023224	8031
0	0.4375	0.6642935276031494	0.5195964574813843	0.0026177633553743362	0.4025973975658417	0.005085230339318514	0.8333333134651184	43	1	1	0	0	0.5	0.75	0.6000000238418579	8037
0	0.328125	0	0.35595062375068665	0.08199842274188995	0.6753246784210205	0.061372049152851105	1	52	1	1	1	0	0.5	0.75	0	8041
0	0.328125	0.5	0.35595062375068665	0.08199842274188995	0.6753246784210205	0.061372049152851105	0.6666666865348816	32	1	1	0	0	0.75	0.5	0.4000000059604645	8041
0	0.3945311903953552	0.375	0.2808879017829895	0.004709281958639622	0.33766230940818787	0.0014307559467852116	0.6666666865348816	88	1	1	1	0	0.25	0.75	0.20000000298023224	8051
0	0.5546875	0.875	0.07131609320640564	0.028606893494725227	0.45454543828964233	0.0005915704532526433	1	62	0	1	0	0	0	0.25	0	8055
0	0.3046874403953552	0.625	0.46245235204696655	0.015034952200949192	0.48051944375038147	0.05405694991350174	1	25	0	1	0	1	0	0.5	0.4000000059604645	8059
0	0.3046874403953552	0.6642935276031494	0.46245235204696655	0.015034952200949192	0.48051944375038147	0.05405694991350174	0.8333333134651184	56	1	1	0	0	1	0.75	0.4000000059604645	8059
0	0.3046874403953552	0.75	0.46245235204696655	0.015034952200949192	0.48051944375038147	0.05405694991350174	0.6666666865348816	52	1	1	0	1	1	0.75	0.800000011920929	8059
0	0.4218749403953552	0.875	0.35789451003074646	0.010319730266928673	0.48051944375038147	0.029720572754740715	0.8333333134651184	52	1	1	0	0	0.25	0.5	0.20000000298023224	8069
0	0.09374996274709702	0.625	0.326835572719574	0	0.7662337422370911	0.0012650301214307547	0.3333333432674408	50	1	1	0	0	0.5	0.5	0	8081
1	0.2109374701976776	0.125	0.2130686491727829	0.030547628179192543	0.6883116960525513	0.0027400616090744734	0.3333333432674408	88	1	1	1	0	0.75	0.75	0.6000000238418579	8087
0	0.4218749403953552	0.5	0.1868748813867569	0.024977365508675575	0.4025973975658417	0.015892868861556053	0.6666666865348816	70	0	1	1	0	0.5	0.5	1	8101
	0.30078125	0.6030154824256897	0.34865283966064453	0.010797456838190556	0.6233766078948975	0.024770116433501244	0.8333333134651184	27	0	1	1	0	0	0.5	0.800000011920929	8123
0	0.30078125	0.5	0.34865283966064453	0.010797456838190556	0.6233766078948975	0.024770116433501244	0.3333333432674408	71	0	1	1	0	1	1	0.800000011920929	8123
	0.765625	0.7419160604476929	0.6274448037147522	0.14417709410190582	0.41558441519737244	0.09266768395900726	1	76	1	1	1	0	0.5	0.75	0.6000000238418579	9001
1	0.765625	1	0.6274448037147522	0.14417709410190582	0.41558441519737244	0.09266768395900726	0.8333333134651184	41	1	1	0	0	0.25	0.5	0.6000000238418579	9001
	0.765625	1	0.6274448037147522	0.14417709410190582	0.41558441519737244	0.09266768395900726	0.8333333134651184	49	0	1	0	0	0.5	0.5	0	9001
0	0.4453125	1	0.424606055021286	0.1732194721698761	0.3246753215789795	0.09088784456253052	0.8333333134651184	63	1	1	1	0	0	0.5	0.800000011920929	9003
	0.3398437201976776	0.625	0.5011565685272217	0.01604502461850643	0.48051944375038147	0.019343901425600052	0.6666666865348816	62	1	1	1	1	1	1	0.800000011920929	9005
	0.4335937798023224	0.586670994758606	0.4085770547389984	0.16721723973751068	0.37662336230278015	0.08768115192651749	0.6666666865348816	58	1	1	0	0	1	1	0	9009
0	0.4335937798023224	1	0.4085770547389984	0.16721723973751068	0.37662336230278015	0.08768115192651749	0.8333333134651184	41	1	1	0	0	0.25	0.5	0.800000011920929	9009
1	0.4335937798023224	0.125	0.4085770547389984	0.16721723973751068	0.37662336230278015	0.08768115192651749	0.3333333432674408	29	0	1	0	0	0.25	0	0.20000000298023224	9009
0	0.2851562201976776	0.75	0.4553283452987671	0.07669651508331299	0.35064932703971863	0.027793562039732933	0.6666666865348816	55	1	1	0	0	0	0	0.800000011920929	9011
1	0.1835937201976776	0.25	0.5829957723617554	0.03655719757080078	0.37662336230278015	0.015362895093858242	0.8333333134651184	65	0	1	0	1	0.25	0.5	0.800000011920929	9013
0	0.1992187649011612	0.6642935276031494	0.38963761925697327	0.02402457781136036	0.4025973975658417	0.011943327262997627	0.8333333134651184	37	1	1	0	0	0.5	0.75	0.4000000059604645	9015
1	0.1992187649011612	0.5235679745674133	0.38963761925697327	0.02402457781136036	0.4025973975658417	0.011943327262997627	0.6666666865348816	50	0	0	0	0	0.25	0.75	0	9015
0	0.24999994039535522	0.625	0.3224482238292694	0.31587710976600647	0.5324675440788269	0.015961946919560432	0.1666666716337204	71	0	1	1	0	0.25	0.5	0.4000000059604645	10001
0	0.3710937798023224	1	0.4233463406562805	0.3201695680618286	0.31168827414512634	0.05455915257334709	0.6666666865348816	50	0	1	0	0	0	0.25	0.800000011920929	10003
1	0.3710937798023224	0.3538033366203308	0.4233463406562805	0.3201695680618286	0.31168827414512634	0.05455915257334709	0.1666666716337204	18	1	0	1	0	0.5	0.5	0	10003
0	0.7109375	1	0.1862775981426239	0.27362290024757385	0.3636363744735718	0.024912267923355103	1	47	1	0	0	0	0.75	0.5	0.800000011920929	12001
0	0.3203124701976776	0.75	0.2636643052101135	0.14261698722839355	0.7272726893424988	0.016974546015262604	0.3333333432674408	35	1	1	0	1	1	1	0.4000000059604645	12005
1	0.3789062798023224	0	0.2827014625072479	0.1337791532278061	0.5584415197372437	0.05528365075588226	0.8333333134651184	65	1	1	1	0	0	0.25	0.6000000238418579	12009
1	0.3789062798023224	0.375	0.2827014625072479	0.1337791532278061	0.5584415197372437	0.05528365075588226	0.6666666865348816	71	0	1	0	0	0	0.75	1	12009
1	0.3789062798023224	0.7419160604476929	0.2827014625072479	0.1337791532278061	0.5584415197372437	0.05528365075588226	1	51	1	0	0	0	0.5	0.5	1	12009
1	0.3789062798023224	0	0.2827014625072479	0.1337791532278061	0.5584415197372437	0.05528365075588226	0.1666666716337204	83	0	1	1	0	0.75	0.5	0	12009
0	0.3789062798023224	0.875	0.2827014625072479	0.1337791532278061	0.5584415197372437	0.05528365075588226	0.6666666865348816	37	0	1	1	0	0.75	0.25	0.800000011920929	12009
1	0.3789062798023224	1	0.2827014625072479	0.1337791532278061	0.5584415197372437	0.05528365075588226	0.8333333134651184	52	1	1	0	0	0.25	0.5	0.4000000059604645	12009
0	0.4960938096046448	1	0.3062780201435089	0.3547392189502716	0.2597402334213257	0.1776108294725418	0.3333333432674408	50	1	0	0	0	0.5	0.5	0.800000011920929	12011
1	0.4960938096046448	0.125	0.3062780201435089	0.3547392189502716	0.2597402334213257	0.1776108294725418	1	61	1	1	1	0	0	0	0	12011
0	0.4960938096046448	0.43142586946487427	0.3062780201435089	0.3547392189502716	0.2597402334213257	0.1776108294725418	0.3333333432674408	76	1	1	1	0	0.75	0.5	0	12011
1	0.4960938096046448	0	0.3062780201435089	0.3547392189502716	0.2597402334213257	0.1776108294725418	0.3333333432674408	83	0	1	1	0	0.25	0.5	0.6000000238418579	12011
1	0.4960938096046448	0.5	0.3062780201435089	0.3547392189502716	0.2597402334213257	0.1776108294725418	0.6666666865348816	49	0	1	1	0	0	0.5	0.800000011920929	12011
1	0.4960938096046448	0.125	0.3062780201435089	0.3547392189502716	0.2597402334213257	0.1776108294725418	0.3333333432674408	81	0	1	1	0	0.25	1	1	12011
