GEOID,B02001_003E,B02001_001E,SUMLEVEL,ST,COUNTY,B19080_001E,B19080_002E,B19080_003E,B19080_004E,B19080_005E,B19081_001E,B19081_002E,B19081_003E,B19081_004E,B19081_005E,B19081_006E,B19013_001E,B01003_001E,COMPONENT,B19083_001E
05000US48259,299,31294,050,48,259,28102,54633,84564,131292,255974,17071,40786,68760,104525,283778,604163,68389,31294,00,0.513
05000US48261,0,336,050,48,261,null,null,null,null,null,null,null,null,null,null,null,25417,336,00,0.487
05000US48263,6,703,050,48,263,20616,30339,52478,77458,109260,11673,26148,38908,66753,123548,215953,38092,703,00,0.427
05000US48265,780,47410,050,48,265,20072,35980,54443,83755,162264,12375,27863,43936,67735,153272,272995,43371,47410,00,0.458
05000US48267,18,4485,050,48,267,21775,36938,55226,91706,187020,10851,28479,44232,69925,159035,237973,42188,4485,00,0.46
05000US48269,0,233,050,48,269,null,null,null,null,null,null,null,null,null,null,null,48182,233,00,0.405
05000US48271,37,3245,050,48,271,12499,18929,32069,56954,151455,8906,15496,24747,44869,106787,165709,24024,3245,00,0.48
05000US48273,1190,30637,050,48,273,10591,26517,48027,77493,126648,4787,17980,35586,59959,125317,218746,34652,30637,00,0.5
05000US48275,302,3465,050,48,275,10868,25340,41604,73787,157194,6803,17309,32132,54084,124196,205275,31926,3465,00,0.496
05000US48277,6298,48993,050,48,277,16240,30103,47076,77565,130714,9312,23725,37786,61224,126548,207704,37029,48993,00,0.452
05000US48279,637,13741,050,48,279,17420,28475,44354,71337,120019,11295,23146,36219,56404,113912,183252,35716,13741,00,0.426
05000US48281,640,20471,050,48,281,20947,36623,53687,79376,133227,12049,29678,44247,66948,130751,223712,44301,20471,00,0.418
05000US48283,171,5891,050,48,283,15054,25992,40202,67963,128609,9316,21127,32495,52046,120917,226908,31838,5891,00,0.469
05000US48285,1315,18632,050,48,285,19224,32549,52836,79487,133141,12004,25713,41913,64473,137534,246916,41696,18632,00,0.447
05000US48287,1794,16203,050,48,287,20869,36434,58496,85854,132579,12086,28450,45904,70979,136436,227035,45161,16203,00,0.426
05000US48289,1580,16518,050,48,289,16837,27543,50765,81790,141038,10684,21260,38456,64195,128206,204256,38067,16518,00,0.454
05000US48291,9243,74941,050,48,291,18716,34870,53918,83952,134499,11147,26588,44326,67453,122585,181877,44730,74941,00,0.413
05000US48293,4345,22367,050,48,293,16646,31832,49814,75551,116182,9244,24118,39937,62250,106921,148345,39119,22367,00,0.408
05000US48295,4,2994,050,48,295,18991,40852,58832,83342,142528,11945,30210,49310,70571,148462,286345,48646,2994,00,0.442
05000US48297,292,11271,050,48,297,18161,30939,48674,76805,117566,11001,23485,40389,61406,119790,189762,41652,11271,00,0.427
05000US48299,40,18150,050,48,299,19409,33112,52565,81664,172736,11829,26028,42601,67344,149295,266407,42381,18150,00,0.461
05000US48301,0,81,050,48,301,null,null,null,null,null,null,null,null,null,null,null,81328,81,00,0.202
05000US48303,18855,262985,050,48,303,16017,32073,50331,81722,147581,8334,23635,40656,63975,145251,265206,40467,262985,00,0.484
05000US48305,78,5841,050,48,305,19208,30732,50783,77872,137524,11991,24981,40013,65009,131220,240018,39148,5841,00,0.443
05000US48307,123,7893,050,48,307,15564,27189,44992,77494,156237,8421,20000,35810,59968,138964,252111,36495,7893,00,0.496
05000US48309,33613,228369,050,48,309,15485,30869,50386,80008,141553,7621,22799,40196,63804,135557,231789,40038,228369,00,0.474
05000US48311,0,938,050,48,311,null,null,null,null,null,13506,25167,39807,59406,148532,262020,40550,938,00,0.459
05000US48313,2969,13202,050,48,313,15648,25091,43902,72702,144306,9966,20773,34680,58559,117154,186586,33952,13202,00,0.449
05000US48315,2169,10570,050,48,315,13174,23699,39540,63038,107639,7474,17537,31162,50245,106539,176002,30385,10570,00,0.465
05000US48317,136,4447,050,48,317,18664,32665,52967,80840,153618,11571,25672,40074,65649,130455,202366,37463,4447,00,0.435
05000US48319,14,3890,050,48,319,15613,30938,49699,78634,227167,10204,23048,38311,65827,169722,316816,37847,3890,00,0.512
05000US48321,4208,37008,050,48,321,15689,30818,51745,86353,148690,9330,23837,40701,68119,140987,236027,40307,37008,00,0.468
05000US48323,29,51300,050,48,323,12358,22381,37393,62733,110415,7667,17637,30008,47868,111128,200181,30123,51300,00,0.479
05000US48325,1223,43654,050,48,325,17947,35357,57490,89285,147755,10383,26924,46437,73343,134642,195919,46348,43654,00,0.43
05000US48327,5,2132,050,48,327,10681,21953,43840,69807,196044,5959,17182,32425,56823,143354,245780,31016,2132,00,0.53
05000US48329,8299,126287,050,48,329,22621,41103,65146,105626,206631,12854,31612,52705,83226,206049,398126,52611,126287,00,0.496
05000US48331,2442,24780,050,48,331,16911,30911,47594,78594,135765,9594,23501,38164,62555,131088,217916,37565,24780,00,0.459
05000US48333,5,5003,050,48,333,16225,26660,47063,71268,119645,11485,22159,35154,57661,119507,204584,34019,5003,00,0.442
05000US48335,990,9275,050,48,335,20148,34139,50186,71733,108979,11662,27165,42830,58627,108169,156498,43009,9275,00,0.385
05000US48337,20,19557,050,48,337,16597,32404,51723,76636,129244,9277,25176,42091,64283,120237,184746,41677,19557,00,0.427
05000US48339,18661,411726,050,48,339,28196,50881,79859,125562,236742,16148,39354,65041,99875,221646,389587,64971,411726,00,0.462
05000US48341,218,20106,050,48,341,21917,33160,50229,75639,125330,13736,27584,41309,62112,130319,238372,41862,20106,00,0.425
05000US48343,2906,12852,050,48,343,13291,27198,46917,79102,123368,8201,19368,37087,60726,112538,157575,37173,12852,00,0.445
05000US48345,20,1175,050,48,345,10015,23769,40307,69748,130623,7303,16812,32537,52617,104505,151750,33250,1175,00,0.458
05000US48347,10278,62608,050,48,347,12192,24725,42776,70008,128092,5900,18042,32790,55792,123620,216766,32487,62608,00,0.5
05000US48349,7891,48847,050,48,349,16747,30808,50113,75189,137923,10054,23080,39992,61029,132150,239610,39555,48847,00,0.46
05000US48351,2904,13827,050,48,351,14787,27947,43793,72023,103704,8801,19804,35618,55408,98496,141701,36611,13827,00,0.419
05000US48353,825,14719,050,48,353,16692,29350,46858,68581,130726,10728,22466,37591,57110,117316,196340,37481,14719,00,0.436
05000US48355,13296,319703,050,48,355,16777,32881,53541,86827,151792,9412,24590,42693,68545,148932,262015,42356,319703,00,0.475
05000US48357,27,9454,050,48,357,19228,36947,59468,85467,148189,10562,26289,49048,70578,134929,210452,48662,9454,00,0.43
05000US48359,63,2089,050,48,359,18243,40203,56923,73143,125902,11450,29377,48519,65522,124573,221294,48214,2089,00,0.406
05000US48361,7263,82521,050,48,361,17826,35578,57526,89561,140598,9826,26568,46001,72473,133393,204470,45608,82521,00,0.434
05000US48363,858,27451,050,48,363,17783,31347,49368,76636,122429,10013,24389,39512,60956,131731,241181,39300,27451,00,0.457
05000US48365,3988,23107,050,48,365,16742,34259,49810,80311,136892,9086,24814,41526,64624,136844,255523,41309,23107,00,0.465
05000US48367,2346,108324,050,48,367,24818,48788,74531,107236,183986,13298,36847,61429,90179,178228,301385,61415,108324,00,0.435
05000US48369,52,9398,050,48,369,16439,30394,45114,74027,124047,10031,23590,37338,57663,115520,172194,36698,9398,00,0.429
05000US48371,678,15901,050,48,371,15517,27947,45413,70335,130623,8707,22354,35341,56478,122654,226503,34466,15901,00,0.463
05000US48373,5323,46326,050,48,373,14184,24929,38439,64221,110646,7624,19064,31708,49644,102114,161136,32026,46326,00,0.448
05000US48375,11555,120797,050,48,375,15626,28414,43621,69909,130089,8575,22012,35370,55276,122435,214556,34827,120797,00,0.464
05000US48377,0,7536,050,48,377,9367,19874,37996,60541,113558,6478,13586,28168,48267,108532,191872,29492,7536,00,0.503
05000US48379,333,11104,050,48,379,18629,29174,49580,75189,127459,9644,24085,40283,61074,124122,204885,40873,11104,00,0.442
05000US48381,2242,112802,050,48,381,22923,43168,67062,99164,173771,12874,32817,54633,82263,170596,307921,54311,112802,00,0.448
05000US48383,149,2982,050,48,383,34609,47290,60286,90123,157941,18027,39035,52252,73737,127834,173856,51619,2982,00,0.348
05000US48385,5,2966,050,48,385,12935,23661,37931,58393,115084,8416,19177,29941,48162,104952,189105,29796,2966,00,0.456
05000US48387,2150,13076,050,48,387,15830,31265,44549,66758,105226,9463,21892,37994,55687,109473,178499,38053,13076,00,0.428
05000US48389,247,11100,050,48,389,11535,24992,44797,70546,105622,6661,17347,33998,56296,95248,131104,33569,11100,00,0.436
05000US48391,481,7364,050,48,391,16929,26714,50240,74801,119011,9278,22391,38457,59695,117195,180210,39914,7364,00,0.438
05000US48393,0,913,050,48,393,21988,42452,72705,101872,303595,13343,32836,59789,89493,201118,414034,59097,913,00,0.478
05000US48395,3410,15830,050,48,395,15458,28704,49855,80132,187878,8668,21812,38353,61584,141161,230512,37941,15830,00,0.482
05000US48397,4239,72814,050,48,397,44470,67684,92683,130638,231957,25992,55959,80046,110655,220157,390707,80193,72814,00,0.392
05000US48399,188,10376,050,48,399,16664,32003,46890,80660,127455,8620,23988,37937,59826,125838,193949,37980,10376,00,0.451
05000US48401,8854,48444,050,48,401,19306,34262,54444,82999,143590,11344,25758,44470,67138,155019,309554,44071,48444,00,0.475
05000US48403,993,10177,050,48,403,15072,26065,40097,60978,113357,9095,20157,32276,50611,98781,145933,32139,10177,00,0.426
05000US48405,2223,8693,050,48,405,10343,19029,36154,55637,101549,5600,14140,26838,44730,95112,151936,26660,8693,00,0.482
05000US48407,2954,24645,050,48,407,15991,31884,51559,80660,137807,8844,23272,41646,65034,121364,188025,42043,24645,00,0.438
05000US48409,1538,68392,050,48,409,19527,34078,54158,85315,136854,10811,26835,44072,69243,132268,214689,43748,68392,00,0.432
05000US48411,71,5904,050,48,411,14452,28152,42877,73613,125790,7512,20446,35819,56726,127772,246072,35549,5904,00,0.485
05000US48413,31,2862,050,48,413,21003,43958,57302,96409,137022,9885,31513,52260,74650,133571,193582,52872,2862,00,0.409
05000US48415,939,15994,050,48,415,14995,31167,54411,82516,142191,8644,23646,40947,67424,139020,241183,39665,15994,00,0.47
05000US48417,15,3084,050,48,417,17968,34961,54084,80094,141795,10250,26946,44422,63601,116189,162623,44429,3084,00,0.404
05000US48419,4946,26358,050,48,419,14330,24855,42122,71742,129896,8414,19781,32298,54580,128539,234842,31866,26358,00,0.491
05000US48421,8,2905,050,48,421,19959,30850,53711,80593,134612,11469,25208,42081,64699,128206,199789,40231,2905,00,0.429
05000US48423,35694,197631,050,48,423,19855,35894,55509,91012,171305,11335,27420,45449,71779,168718,320238,45447,197631,00,0.483
05000US48425,24,7730,050,48,425,16810,38120,59911,103189,154874,8991,28232,49453,77323,162970,278526,48566,7730,00,0.471
05000US48427,31,60936,050,48,427,9941,17426,28024,48387,108278,6183,13271,21992,36728,95025,178915,21512,60936,00,0.506
05000US48429,301,9474,050,48,429,17556,27827,43930,69748,117575,10763,22953,35233,54701,122050,231692,34663,9474,00,0.452
05000US48431,0,1114,050,48,431,15939,32071,49579,81084,138305,7979,24282,39038,64775,124571,166084,38750,1114,00,0.443
05000US48433,79,1381,050,48,433,15133,37695,56218,88361,134273,8110,25058,46319,70298,122277,180042,46121,1381,00,0.425
05000US48435,68,4270,050,48,435,20704,42347,62234,86543,179356,11350,33673,54247,73686,164031,296763,54557,4270,00,0.446
05000US48437,369,7609,050,48,437,14115,25586,45828,70255,104522,8494,19397,35483,57131,108483,188115,35060,7609,00,0.449
05000US48439,235304,1704943,050,48,439,24909,44061,67650,105101,185567,13836,34275,55102,84823,177445,307416,54647,1704943,00,0.447
05000US48441,8515,126587,050,48,441,18934,32297,50048,78447,134943,11192,25576,40673,62525,130610,223926,40363,126587,00,0.441
05000US48443,0,810,050,48,443,17038,25031,40736,63073,79858,9813,21527,34096,48281,135649,334432,35900,810,00,0.505
05000US48445,708,12154,050,48,445,12209,26221,41291,70101,134035,6970,18310,34157,54631,156458,330935,34310,12154,00,0.547
05000US48447,0,1630,050,48,447,15572,27198,41719,65921,125617,8877,22083,34005,50875,104917,169921,34239,1630,00,0.43
05000US48449,2833,29111,050,48,449,20215,33789,49390,74237,128491,12579,26794,40597,60419,118925,193085,39750,29111,00,0.409
05000US48451,4239,106643,050,48,451,18633,32523,51973,80064,131554,10847,25091,41294,63716,128501,213825,40753,106643,00,0.438
05000US48453,81256,966761,050,48,453,24164,43102,68159,110943,212767,12879,33651,54730,87143,202093,365337,54044,966761,00,0.48
05000US48455,1642,14005,050,48,455,15560,30037,43338,65387,116890,8264,22873,36352,53274,109821,188151,36519,14005,00,0.437
05000US48457,2697,20340,050,48,457,16457,27623,40987,66287,129717,9393,22263,33816,54560,112099,183250,33548,20340,00,0.44
05000US48459,3539,37635,050,48,459,18699,35288,51598,79795,125763,10689,26430,42540,64506,126754,211624,42256,37635,00,0.43
05000US48461,135,3046,050,48,461,14896,34830,51679,71107,114437,8589,23500,42841,58766,112242,182875,42940,3046,00,0.423
05000US48463,256,26623,050,48,463,13088,26415,40987,72074,129708,7108,19151,33167,55529,130118,226064,32331,26623,00,0.498
05000US48465,726,47533,050,48,465,13177,26501,42846,70890,120394,8450,20041,34335,55901,105295,151140,34150,47533,00,0.435
05000US48467,1804,51874,050,48,467,19594,34459,52129,76881,124525,10836,26780,42914,63512,124672,209111,42271,51874,00,0.425
05000US48469,4992,86206,050,48,469,20822,35791,56742,88950,152966,11760,28016,45865,70847,151362,267953,45859,86206,00,0.453
05000US48471,14835,63928,050,48,471,11909,27720,42826,72561,116767,5822,20117,34633,57021,113148,186904,34214,63928,00,0.469
05000US48473,9154,35552,050,48,473,17771,32907,53894,89940,165062,10265,25869,43629,69323,143470,227521,43865,35552,00,0.454
05000US48475,392,10297,050,48,475,16145,34433,48860,69439,133719,11036,23829,40944,58158,117362,187067,40514,10297,00,0.421
05000US48477,5772,32152,050,48,477,16836,32227,56169,91079,191431,8514,23774,43580,71718,176879,334626,43791,32152,00,0.516
05000US48479,1047,231035,050,48,479,14193,27998,45779,74793,134743,8275,20775,36301,58604,119768,188669,35964,231035,00,0.458
05000US48481,6019,40919,050,48,481,17277,33147,52819,85764,143376,10254,24495,42705,66754,134301,214123,42695,40919,00,0.447
05000US48483,211,4763,050,48,483,15355,30197,52430,85938,171916,10550,22236,40620,65832,174783,352589,40603,4763,00,0.52
05000US48485,13588,128464,050,48,485,18851,34826,51348,79774,142736,10585,26682,42907,64142,146741,284680,42999,128464,00,0.466
05000US48487,1394,13725,050,48,487,14367,27954,47032,67170,118697,9018,21157,37016,56246,118741,219109,36338,13725,00,0.457
05000US48489,389,20364,050,48,489,6377,15143,29164,51373,106545,905,10589,21992,40460,96087,171947,22747,20364,00,0.559
05000US48491,22651,372438,050,48,491,35450,57727,81438,114277,180484,21284,46504,69491,96746,167157,248527,69406,372438,00,0.365
05000US48493,891,39033,050,48,493,24827,49203,70889,101375,154119,14830,36615,59667,85941,149706,241211,59347,39033,00,0.395
05000US48495,60,6583,050,48,495,13155,29553,46234,69887,123533,8000,20056,38358,57401,112108,168764,40074,6583,00,0.444
05000US48497,763,57615,050,48,497,27934,47463,67358,97647,153358,15545,37524,56496,80713,145336,224166,55703,57615,00,0.386
05000US48499,2180,42104,050,48,499,19178,32034,50073,78518,146568,11683,25767,40302,62895,128289,214238,39480,42104,00,0.433
05000US48501,119,7453,050,48,501,17947,40696,54821,88804,129734,10279,29235,47757,68345,127980,195771,48235,7453,00,0.413
05000US48503,210,17701,050,48,503,16483,30861,47279,78151,154087,10258,23386,39033,62033,162406,333764,38195,17701,00,0.508
05000US48505,42,13561,050,48,505,8474,16177,29699,51185,121588,5962,12323,20524,39275,104582,179459,20525,13561,00,0.529
05000US48507,0,11620,050,48,507,9573,20403,28633,48501,88612,4818,14799,23197,36938,81609,123334,22964,11620,00,0.465
05000US49001,0,6139,050,49,001,19231,31417,46229,75876,118456,11492,25587,39555,61212,101766,142482,39362,6139,00,0.383
05000US49003,125,47897,050,49,003,28106,46085,63822,89041,136800,17658,37097,55015,75999,124193,177890,54670,47897,00,0.346
05000US49005,691,109347,050,49,005,22641,36979,56662,85304,139182,13845,29863,46385,69418,143564,256018,46091,109347,00,0.429
05000US49007,203,19536,050,49,007,17650,30960,48962,76564,121863,9770,24050,40163,61798,115014,176869,41056,19536,00,0.424
05000US49009,0,779,050,49,009,20036,31458,52879,93994,132204,14232,27401,39447,73799,122155,152158,38021,779,00,0.399
05000US49011,3344,286502,050,49,011,35061,55619,76881,110399,173018,20647,45479,65975,92019,173710,290387,65892,286502,00,0.384
05000US49013,25,16327,050,49,013,24499,44723,59728,83056,136072,13152,34718,51602,70010,127811,210708,51504,16327,00,0.384
05000US49015,5,10408,050,49,015,22665,37143,58084,78518,109720,13059,30687,46941,69287,106854,148879,47446,10408,00,0.359
05000US49017,0,4488,050,49,017,22815,36990,56155,85948,115343,13362,30814,45658,69168,116279,176315,44861,4488,00,0.379
05000US49019,27,9407,050,49,019,15954,30485,44776,66738,106380,10045,23703,37499,56752,106257,177916,37206,9407,00,0.415
05000US49021,75,42752,050,49,021,20652,34307,48380,71455,115290,11201,27680,41468,59144,107038,162039,41707,42752,00,0.388
05000US49023,27,9563,050,49,023,25571,41233,57283,80008,128277,14193,33520,49353,68107,116802,176445,50360,9563,00,0.364
05000US49025,1,6447,050,49,025,17618,34250,47659,70462,122988,9965,25749,40946,59503,162364,376201,41313,6447,00,0.508
05000US49027,102,12007,050,49,027,19400,33842,55025,90861,128368,11902,26871,43162,71039,125747,188640,42289,12007,00,0.416
05000US49029,0,8381,050,49,029,39043,58239,79713,114797,193345,25933,47309,70038,96457,172099,274804,70043,8381,00,0.358
05000US49031,20,1516,050,49,031,18417,27243,45671,76572,102106,13520,23134,36354,58891,101282,137910,37000,1516,00,0.384
05000US49033,1,2067,050,49,033,32768,44242,55486,76575,117247,17132,38878,50380,64338,109715,162891,50899,2067,00,0.322
05000US49035,14596,1000299,050,49,035,27724,46860,68613,102963,175540,15853,37411,57281,83863,167613,282863,56948,1000299,00,0.418
05000US49037,0,14429,050,49,037,15197,29627,45113,70103,116668,7933,21619,36850,55956,102564,145526,36209,14429,00,0.422
05000US49039,123,24742,050,49,039,20008,34734,52842,74731,119787,11697,27660,42604,63318,105813,148895,41931,24742,00,0.379
